condition,task,day,group,freq_hz,power_uV2_per_Hz
medication,Video,4,lateral_frontal,15.5,0.2797289649940642
medication,Video,4,lateral_frontal,16.0,0.2803630666630111
medication,Video,4,lateral_frontal,16.5,0.2765875470063645
medication,Video,4,lateral_frontal,17.0,0.3158584755821942
medication,Video,4,lateral_frontal,17.5,0.1285251939131919
medication,Video,4,lateral_frontal,18.0,0.2476607427530415
medication,Video,4,lateral_frontal,18.5,0.2552372661005753
medication,Video,4,lateral_frontal,19.0,0.2911460955095282
medication,Video,4,lateral_frontal,19.5,0.3140805468811386
medication,Video,4,lateral_frontal,20.0,0.26738895255159
medication,Video,4,lateral_frontal,20.5,0.2619787141428542
medication,Video,4,lateral_frontal,21.0,0.1436399050902618
medication,Video,4,lateral_frontal,21.5,0.1516824630358637
medication,Video,4,lateral_frontal,22.0,0.1404489737729231
medication,Video,4,lateral_frontal,22.5,0.1446575508503995
medication,Video,4,lateral_frontal,23.0,0.2081827671128681
medication,Video,4,lateral_frontal,23.5,0.4364260259280182
medication,Video,4,lateral_frontal,24.0,0.2513698375069826
medication,Video,4,lateral_frontal,24.5,0.1745897790433754
medication,Video,4,lateral_frontal,25.0,0.1914602186999852
medication,Video,4,lateral_frontal,25.5,0.1217686716259585
medication,Video,4,lateral_frontal,26.0,0.1404565402249522
medication,Video,4,lateral_frontal,26.5,0.1437441213547242
medication,Video,4,lateral_frontal,27.0,0.138541499092737
medication,Video,4,lateral_frontal,27.5,0.0971525749255062
medication,Video,4,lateral_frontal,28.0,0.1015071450414651
medication,Video,4,lateral_frontal,28.5,0.1453911491053267
medication,Video,4,lateral_frontal,29.0,0.1621362074679159
medication,Video,4,lateral_frontal,29.5,0.1264505184343919
medication,Video,4,lateral_frontal,30.0,0.1070183399038777
medication,Video,4,lateral_frontal,30.5,0.0806267455145179
medication,Video,4,lateral_frontal,31.0,0.0687635920206909
medication,Video,4,lateral_frontal,31.5,0.078744434479436
medication,Video,4,lateral_frontal,32.0,0.114471132352503
medication,Video,4,lateral_frontal,32.5,0.1137639433864263
medication,Video,4,lateral_frontal,33.0,0.1114734652218077
medication,Video,4,lateral_frontal,33.5,0.0521935573025816
medication,Video,4,lateral_frontal,34.0,0.0385550270985029
medication,Video,4,lateral_frontal,34.5,0.075896668779188
medication,Video,4,lateral_frontal,35.0,0.0400183796417778
medication,Video,4,lateral_frontal,35.5,0.0514439546020557
medication,Video,4,lateral_frontal,36.0,0.0359392681076986
medication,Video,4,lateral_frontal,36.5,0.0315829078415791
medication,Video,4,lateral_frontal,37.0,0.0381810878035677
medication,Video,4,lateral_frontal,37.5,0.0228601194839128
medication,Video,4,lateral_frontal,38.0,0.0224461825018914
medication,Video,4,lateral_frontal,38.5,0.0183762107054558
medication,Video,4,lateral_frontal,39.0,0.0202794060065246
medication,Video,4,lateral_frontal,39.5,0.0105307760208885
medication,Video,4,lateral_frontal,40.0,0.005743070200949
medication,Video,5,lateral_frontal,0.5,0.2314476487723348
medication,Video,5,lateral_frontal,1.0,3.82117867270782
medication,Video,5,lateral_frontal,1.5,37.37778351344659
medication,Video,5,lateral_frontal,2.0,38.50088948087021
medication,Video,5,lateral_frontal,2.5,3.961158034511505
medication,Video,5,lateral_frontal,3.0,9.37116993228231
medication,Video,5,lateral_frontal,3.5,43.193830907508925
medication,Video,5,lateral_frontal,4.0,16.755396833009346
medication,Video,5,lateral_frontal,4.5,0.8694264863488044
medication,Video,5,lateral_frontal,5.0,4.293329153944257
medication,Video,5,lateral_frontal,5.5,6.978653071028088
medication,Video,5,lateral_frontal,6.0,1.066223950220749
medication,Video,5,lateral_frontal,6.5,0.8560289976186948
medication,Video,5,lateral_frontal,7.0,4.275628895318095
medication,Video,5,lateral_frontal,7.5,2.321217527038878
medication,Video,5,lateral_frontal,8.0,0.621501844665042
medication,Video,5,lateral_frontal,8.5,1.7535869777565796
medication,Video,5,lateral_frontal,9.0,1.945140120950382
medication,Video,5,lateral_frontal,9.5,0.3131741917685847
medication,Video,5,lateral_frontal,10.0,0.333679498969707
medication,Video,5,lateral_frontal,10.5,0.7089186945032717
medication,Video,5,lateral_frontal,11.0,0.5304671839863565
medication,Video,5,lateral_frontal,11.5,0.3672553086088063
medication,Video,5,lateral_frontal,12.0,0.2295602793278224
medication,Video,5,lateral_frontal,12.5,0.3129034922616496
medication,Video,5,lateral_frontal,13.0,0.3327144489218072
medication,Video,5,lateral_frontal,13.5,0.2755869345829668
medication,Video,5,lateral_frontal,14.0,0.2401145922291586
medication,Video,5,lateral_frontal,14.5,0.2169639940967947
medication,Video,5,lateral_frontal,15.0,0.2769326146769348
medication,Video,5,lateral_frontal,15.5,0.1883031210993186
medication,Video,5,lateral_frontal,16.0,0.2546475815647859
medication,Video,5,lateral_frontal,16.5,0.3590305700386725
medication,Video,5,lateral_frontal,17.0,0.3301853946037632
medication,Video,5,lateral_frontal,17.5,0.2794650424698242
medication,Video,5,lateral_frontal,18.0,0.1567921568054267
medication,Video,5,lateral_frontal,18.5,0.2243283960187681
medication,Video,5,lateral_frontal,19.0,0.1550222642517311
medication,Video,5,lateral_frontal,19.5,0.2764934705669457
medication,Video,5,lateral_frontal,20.0,0.23912035292552
medication,Video,5,lateral_frontal,20.5,0.3270947911865076
medication,Video,5,lateral_frontal,21.0,0.3610667092648147
medication,Video,5,lateral_frontal,21.5,0.481073054360419
medication,Video,5,lateral_frontal,22.0,0.2213187711853784
medication,Video,5,lateral_frontal,22.5,0.2274602280196144
medication,Video,5,lateral_frontal,23.0,0.2466674733130371
medication,Video,5,lateral_frontal,23.5,0.3102792185878308
medication,Video,5,lateral_frontal,24.0,0.27759907467886
medication,Video,5,lateral_frontal,24.5,0.2661723107117334
medication,Video,5,lateral_frontal,25.0,0.2488489352447664
medication,Video,5,lateral_frontal,25.5,0.2354227326597234
medication,Video,5,lateral_frontal,26.0,0.2955706376937426
medication,Video,5,lateral_frontal,26.5,0.3223957736972012
medication,Video,5,lateral_frontal,27.0,0.1961778172814224
medication,Video,5,lateral_frontal,27.5,0.1336000610835837
medication,Video,5,lateral_frontal,28.0,0.1305857492297279
medication,Video,5,lateral_frontal,28.5,0.1771046447950958
medication,Video,5,lateral_frontal,29.0,0.2975620259591731
medication,Video,5,lateral_frontal,29.5,0.3405885492790117
medication,Video,5,lateral_frontal,30.0,0.2392276578799146
medication,Video,5,lateral_frontal,30.5,0.1619310863505349
medication,Video,5,lateral_frontal,31.0,0.188658113041975
medication,Video,5,lateral_frontal,31.5,0.1522294932713159
medication,Video,5,lateral_frontal,32.0,0.1600046577226922
medication,Video,5,lateral_frontal,32.5,0.2277086733096557
medication,Video,5,lateral_frontal,33.0,0.1533894867486019
medication,Video,5,lateral_frontal,33.5,0.1365461529817483
medication,Video,5,lateral_frontal,34.0,0.125241883981383
medication,Video,5,lateral_frontal,34.5,0.0765804662169504
medication,Video,5,lateral_frontal,35.0,0.0819562267736229
medication,Video,5,lateral_frontal,35.5,0.0844354126834829
medication,Video,5,lateral_frontal,36.0,0.0759952741064337
medication,Video,5,lateral_frontal,36.5,0.0550618292125515
medication,Video,5,lateral_frontal,37.0,0.0779682674908066
medication,Video,5,lateral_frontal,37.5,0.050456273254982
medication,Video,5,lateral_frontal,38.0,0.0227333295886303
medication,Video,5,lateral_frontal,38.5,0.0494898817660668
medication,Video,5,lateral_frontal,39.0,0.0422955064094744
medication,Video,5,lateral_frontal,39.5,0.0319465986491882
medication,Video,5,lateral_frontal,40.0,0.0259947930934432
medication,Video,6,lateral_frontal,0.5,0.3224303588114695
medication,Video,6,lateral_frontal,1.0,7.2952079100148195
medication,Video,6,lateral_frontal,1.5,24.160918402745388
medication,Video,6,lateral_frontal,2.0,24.53335538140758
medication,Video,6,lateral_frontal,2.5,8.329102713490425
medication,Video,6,lateral_frontal,3.0,7.636569841450148
medication,Video,6,lateral_frontal,3.5,16.0203888506402
medication,Video,6,lateral_frontal,4.0,6.850016744962129
medication,Video,6,lateral_frontal,4.5,2.6599287957833537
medication,Video,6,lateral_frontal,5.0,2.6091787210451263
medication,Video,6,lateral_frontal,5.5,2.019596742940389
medication,Video,6,lateral_frontal,6.0,1.280613290501021
medication,Video,6,lateral_frontal,6.5,1.7051286608735663
medication,Video,6,lateral_frontal,7.0,1.4572477025813626
medication,Video,6,lateral_frontal,7.5,1.0023665818670295
medication,Video,6,lateral_frontal,8.0,0.8276291501417056
medication,Video,6,lateral_frontal,8.5,1.1064627104770222
medication,Video,6,lateral_frontal,9.0,1.1201055388575485
medication,Video,6,lateral_frontal,9.5,0.3748420202009466
medication,Video,6,lateral_frontal,10.0,0.5718724971149439
medication,Video,6,lateral_frontal,10.5,0.6806023392904575
medication,Video,6,lateral_frontal,11.0,0.2830363889360835
medication,Video,6,lateral_frontal,11.5,0.2472176584471176
medication,Video,6,lateral_frontal,12.0,0.4827306597654556
medication,Video,6,lateral_frontal,12.5,0.3015510505905836
medication,Video,6,lateral_frontal,13.0,0.1137360862262659
medication,Video,6,lateral_frontal,13.5,0.1745192176368747
medication,Video,6,lateral_frontal,14.0,0.2605926982418852
medication,Video,6,lateral_frontal,14.5,0.2714852542522269
medication,Video,6,lateral_frontal,15.0,0.1765233985497184
medication,Video,6,lateral_frontal,15.5,0.1358551168837703
medication,Video,6,lateral_frontal,16.0,0.1673902883173937
medication,Video,6,lateral_frontal,16.5,0.209391054247887
medication,Video,6,lateral_frontal,17.0,0.2447503475425656
medication,Video,6,lateral_frontal,17.5,0.2828332370382323
medication,Video,6,lateral_frontal,18.0,0.2027891559125813
medication,Video,6,lateral_frontal,18.5,0.2135029943986865
medication,Video,6,lateral_frontal,19.0,0.1860519052501288
medication,Video,6,lateral_frontal,19.5,0.0997329753220049
medication,Video,6,lateral_frontal,20.0,0.2068316323565028
medication,Video,6,lateral_frontal,20.5,0.2179105193160651
medication,Video,6,lateral_frontal,21.0,0.1352341181349679
medication,Video,6,lateral_frontal,21.5,0.165173031642088
medication,Video,6,lateral_frontal,22.0,0.2584319018282396
medication,Video,6,lateral_frontal,22.5,0.1986180799192014
medication,Video,6,lateral_frontal,23.0,0.1481432544224872
medication,Video,6,lateral_frontal,23.5,0.2375351093588652
medication,Video,6,lateral_frontal,24.0,0.2426885152480732
medication,Video,6,lateral_frontal,24.5,0.4191807236837276
medication,Video,6,lateral_frontal,25.0,0.3710452182869579
medication,Video,6,lateral_frontal,25.5,0.5050386780122845
medication,Video,6,lateral_frontal,26.0,0.6673771012753513
medication,Video,6,lateral_frontal,26.5,0.4569524128165196
medication,Video,6,lateral_frontal,27.0,0.2487730754373666
medication,Video,6,lateral_frontal,27.5,0.139229671807531
medication,Video,6,lateral_frontal,28.0,0.1133817997370404
medication,Video,6,lateral_frontal,28.5,0.2099603565679924
medication,Video,6,lateral_frontal,29.0,0.1626083084940008
medication,Video,6,lateral_frontal,29.5,0.0990226071600079
medication,Video,6,lateral_frontal,30.0,0.2015304568035209
medication,Video,6,lateral_frontal,30.5,0.2571468645045734
medication,Video,6,lateral_frontal,31.0,0.221097950462836
medication,Video,6,lateral_frontal,31.5,0.2047069973508535
medication,Video,6,lateral_frontal,32.0,0.0805130142940496
medication,Video,6,lateral_frontal,32.5,0.0624783980598005
medication,Video,6,lateral_frontal,33.0,0.0990189518096201
medication,Video,6,lateral_frontal,33.5,0.0823598713070853
medication,Video,6,lateral_frontal,34.0,0.1263389733605414
medication,Video,6,lateral_frontal,34.5,0.0907406017692863
medication,Video,6,lateral_frontal,35.0,0.0508786850351215
medication,Video,6,lateral_frontal,35.5,0.0469551744003024
medication,Video,6,lateral_frontal,36.0,0.0419699520244122
medication,Video,6,lateral_frontal,36.5,0.0271930869462608
medication,Video,6,lateral_frontal,37.0,0.0196482351851297
medication,Video,6,lateral_frontal,37.5,0.0325844158129387
medication,Video,6,lateral_frontal,38.0,0.0240263817903898
medication,Video,6,lateral_frontal,38.5,0.0167077666955137
medication,Video,6,lateral_frontal,39.0,0.0091884061300215
medication,Video,6,lateral_frontal,39.5,0.0105155651344455
medication,Video,6,lateral_frontal,40.0,0.0114893584460525
medication,Video,7,lateral_frontal,0.5,1.473742901363283
medication,Video,7,lateral_frontal,1.0,26.642410315668336
medication,Video,7,lateral_frontal,1.5,27.734741713177517
medication,Video,7,lateral_frontal,2.0,22.34705036022972
medication,Video,7,lateral_frontal,2.5,23.28746505846433
medication,Video,7,lateral_frontal,3.0,12.297070620977737
medication,Video,7,lateral_frontal,3.5,10.590453753136362
medication,Video,7,lateral_frontal,4.0,7.378692290955842
medication,Video,7,lateral_frontal,4.5,3.9404327448335774
medication,Video,7,lateral_frontal,5.0,4.079500000915392
medication,Video,7,lateral_frontal,5.5,4.271368171667607
medication,Video,7,lateral_frontal,6.0,2.6327299717662638
medication,Video,7,lateral_frontal,6.5,3.157774727465142
medication,Video,7,lateral_frontal,7.0,1.2351824674423746
medication,Video,7,lateral_frontal,7.5,0.970767955624856
medication,Video,7,lateral_frontal,8.0,0.7108367415210624
medication,Video,7,lateral_frontal,8.5,1.0592397701486236
medication,Video,7,lateral_frontal,9.0,1.8525257247339824
medication,Video,7,lateral_frontal,9.5,0.7621293039336947
medication,Video,7,lateral_frontal,10.0,0.5134590629593854
medication,Video,7,lateral_frontal,10.5,0.391118428097703
medication,Video,7,lateral_frontal,11.0,0.4642399736103117
medication,Video,7,lateral_frontal,11.5,0.6449149617054852
medication,Video,7,lateral_frontal,12.0,0.3772893275834362
medication,Video,7,lateral_frontal,12.5,0.5708969049498305
medication,Video,7,lateral_frontal,13.0,0.3967512526228437
medication,Video,7,lateral_frontal,13.5,0.2526769940162491
medication,Video,7,lateral_frontal,14.0,0.2448656401521311
medication,Video,7,lateral_frontal,14.5,0.2689691449938103
medication,Video,7,lateral_frontal,15.0,0.2185951927329233
medication,Video,7,lateral_frontal,15.5,0.1291785153225311
medication,Video,7,lateral_frontal,16.0,0.2046528302766989
medication,Video,7,lateral_frontal,16.5,0.2509637943655023
medication,Video,7,lateral_frontal,17.0,0.2756873879940819
medication,Video,7,lateral_frontal,17.5,0.2868301558375954
medication,Video,7,lateral_frontal,18.0,0.1889938354842136
medication,Video,7,lateral_frontal,18.5,0.2571141274876979
medication,Video,7,lateral_frontal,19.0,0.1558997770974405
medication,Video,7,lateral_frontal,19.5,0.1669458738751705
medication,Video,7,lateral_frontal,20.0,0.2219611283991694
medication,Video,7,lateral_frontal,20.5,0.2055259523936874
medication,Video,7,lateral_frontal,21.0,0.2433977751494454
medication,Video,7,lateral_frontal,21.5,0.2533185434697829
medication,Video,7,lateral_frontal,22.0,0.1239047320430738
medication,Video,7,lateral_frontal,22.5,0.1748263239368379
medication,Video,7,lateral_frontal,23.0,0.1715578159177179
medication,Video,7,lateral_frontal,23.5,0.0827651640443219
medication,Video,7,lateral_frontal,24.0,0.1392341509549755
medication,Video,7,lateral_frontal,24.5,0.2768580873550466
medication,Video,7,lateral_frontal,25.0,0.2467145606589175
medication,Video,7,lateral_frontal,25.5,0.214228221166685
medication,Video,7,lateral_frontal,26.0,0.1835638813532046
medication,Video,7,lateral_frontal,26.5,0.1584998081347266
medication,Video,7,lateral_frontal,27.0,0.1968851349678197
medication,Video,7,lateral_frontal,27.5,0.1234367214821263
medication,Video,7,lateral_frontal,28.0,0.1102337706591888
medication,Video,7,lateral_frontal,28.5,0.0691188329134506
medication,Video,7,lateral_frontal,29.0,0.0528787548892814
medication,Video,7,lateral_frontal,29.5,0.0525006271751129
medication,Video,7,lateral_frontal,30.0,0.1250809853801705
medication,Video,7,lateral_frontal,30.5,0.1368837468268697
medication,Video,7,lateral_frontal,31.0,0.0988010854544527
medication,Video,7,lateral_frontal,31.5,0.076083621837313
medication,Video,7,lateral_frontal,32.0,0.064008021404728
medication,Video,7,lateral_frontal,32.5,0.0623280084315839
medication,Video,7,lateral_frontal,33.0,0.087637641299186
medication,Video,7,lateral_frontal,33.5,0.0757715300467224
medication,Video,7,lateral_frontal,34.0,0.0509772319072169
medication,Video,7,lateral_frontal,34.5,0.0644765010180115
medication,Video,7,lateral_frontal,35.0,0.0436586179041136
medication,Video,7,lateral_frontal,35.5,0.0368996218994543
medication,Video,7,lateral_frontal,36.0,0.0386389044105362
medication,Video,7,lateral_frontal,36.5,0.0436530728135076
